起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW),FusionModel预测功率 (MW),BiFusionModel预测功率 (MW)
2018/8/26,2018/8/27 6:30,0.158203,0.4891433,0.17539576,0.11299744
2018/8/26,2018/8/27 6:45,0.035156,0.37239474,0.12017234,0.05185275
2018/8/26,2018/8/27 7:00,0,0.26413706,0.05551341,0.09301943
2018/8/26,2018/8/27 7:15,0,0.18518597,0.001711987,0.024196573
2018/8/26,2018/8/27 7:30,0,0.12131587,0.007657402,0.016194481
2018/8/26,2018/8/27 7:45,0,0.092822745,-0.014638773,-0.044014677
2018/8/26,2018/8/27 8:00,0,0.05671461,-0.016439602,-0.033312954
2018/8/26,2018/8/27 8:15,0,0.026316829,0.006889068,-0.04176919
2018/8/26,2018/8/27 8:30,0,0.053950746,-0.005758718,-0.04818722
2018/8/26,2018/8/27 8:45,0,0.0650385,0.021640632,-0.022470094
2018/8/26,2018/8/27 9:00,0,0.05556603,0.026076235,-0.018657485
2018/8/26,2018/8/27 9:15,0,0.09600142,0.04274408,0.04992014
2018/8/26,2018/8/27 9:30,0,0.104107454,0.053577855,0.06661824
2018/8/26,2018/8/27 9:45,0,0.08754367,0.0462298,0.026382761
2018/8/26,2018/8/27 10:00,0,0.105149,0.03523302,0.06539789
2018/8/26,2018/8/27 10:15,0,0.07396241,0.01830446,0.08564435
2018/8/26,2018/8/27 10:30,0,0.056973103,0.015973128,0.054542072
2018/8/26,2018/8/27 10:45,0,0.033313125,0.03049653,0.066371605
2018/8/26,2018/8/27 11:00,0,-0.001146555,0.015218392,0.0793646
2018/8/26,2018/8/27 11:15,0,-0.031630576,0.008325636,0.046143945
2018/8/26,2018/8/27 11:30,0,-0.04423434,0.004990645,0.078643695
2018/8/26,2018/8/27 11:45,0,-0.05982049,0.004711732,0.029944897
2018/8/26,2018/8/27 12:00,0,-0.034317397,0.007552572,0.052877486
2018/8/26,2018/8/27 12:15,0,-0.044072896,0.009374715,0.004826531
2018/8/26,2018/8/27 12:30,0,-0.02139543,0.007642794,0.027389616
2018/8/26,2018/8/27 12:45,0,0.001109809,0.01565199,-0.009344174
2018/8/26,2018/8/27 13:00,0,-0.003367737,0.012805328,-0.001942121
2018/8/26,2018/8/27 13:15,0,0.022464946,0.008466546,-0.003009627
2018/8/26,2018/8/27 13:30,0,0.015808031,0.006720059,-0.031869013
2018/8/26,2018/8/27 13:45,0,0.058031403,0.022077262,-0.046206556
2018/8/26,2018/8/27 14:00,0,0.044310715,0.025119737,-0.038317047
2018/8/26,2018/8/27 14:15,0,0.037052985,0.033455968,-0.008905858
2018/8/26,2018/8/27 14:30,0,0.045750216,0.0263635,-0.062710494
2018/8/26,2018/8/27 14:45,0,0.03126372,0.03157577,-0.064318165
2018/8/26,2018/8/27 15:00,0,0.009573251,0.059605017,-0.07155572
2018/8/26,2018/8/27 15:15,0,0.011827394,0.05584252,-0.076594636
2018/8/26,2018/8/27 15:30,0,0.008885205,0.048667483,-0.14786208
2018/8/26,2018/8/27 15:45,0,0.011757623,0.047168687,-0.13608924
2018/8/26,2018/8/27 16:00,0,-0.010992952,0.014147431,-0.18023674
2018/8/26,2018/8/27 16:15,0,0.00396508,-0.001846507,-0.19047102
2018/8/26,2018/8/27 16:30,0,-0.010358781,0.002388462,-0.2284574
2018/8/26,2018/8/27 16:45,0,-0.002327286,-0.015515216,-0.18215637
2018/8/26,2018/8/27 17:00,0,-0.003649157,-0.039254986,-0.1939075
2018/8/26,2018/8/27 17:15,0,0.008642972,-0.039670743,-0.17696354
2018/8/26,2018/8/27 17:30,0,0.027640216,-0.035584614,-0.09442582
2018/8/26,2018/8/27 17:45,0,0.020097956,-0.0594069,-0.03569547
2018/8/26,2018/8/27 18:00,0,0.06396436,-0.03903396,0.031621683
2018/8/26,2018/8/27 18:15,0.003516,0.10407678,0.003985352,0.13494232
2018/8/26,2018/8/27 18:30,0,0.14574149,0.05249779,0.30103374
2018/8/26,2018/8/27 18:45,0.196875,0.20344315,0.11021122,0.4054126
2018/8/26,2018/8/27 19:00,0.319922,0.25120082,0.24546039,0.5573607
2018/8/26,2018/8/27 19:15,0.341016,0.36681792,0.37823975,0.6108483
2018/8/26,2018/8/27 19:30,0.551953,0.48300713,0.5368755,0.7833785
2018/8/26,2018/8/27 19:45,0.566016,0.6247311,0.69283074,0.9519292
2018/8/26,2018/8/27 20:00,0.73125,0.77027214,0.8760292,1.0715265
2018/8/26,2018/8/27 20:15,0.935156,0.90357244,1.0772872,1.2912711
2018/8/26,2018/8/27 20:30,1.873828,1.0325867,1.2754327,1.4074236
2018/8/26,2018/8/27 20:45,1.226953,1.1663432,1.5391649,1.4274797
2018/8/26,2018/8/27 21:00,1.466016,1.310415,1.7481295,1.5228503
2018/8/26,2018/8/27 21:15,1.750781,1.4938551,1.9833457,1.638544
2018/8/26,2018/8/27 21:30,2.742188,1.614025,2.1687713,1.6366172
2018/8/26,2018/8/27 21:45,2.844141,1.7525601,2.3757198,1.6596112
2018/8/26,2018/8/27 22:00,3.065625,1.8783998,2.5182266,1.6261393
2018/8/26,2018/8/27 22:15,3.258984,1.9870822,2.6835675,1.5543163
2018/8/26,2018/8/27 22:30,3.406641,2.0926592,2.808073,1.465074
2018/8/26,2018/8/27 22:45,3.6,2.1796536,2.8740797,1.3306385
2018/8/26,2018/8/27 23:00,3.628125,2.2728271,2.995303,1.30501
2018/8/26,2018/8/27 23:15,3.659765,2.3801684,3.0148623,1.234406
2018/8/26,2018/8/27 23:30,3.733594,2.4439113,3.0762866,1.213841
2018/8/26,2018/8/27 23:45,3.789844,2.5072649,3.0975428,1.3220662
2018/8/27,2018/8/28 0:00,4.151953,3.7173336,3.4330971,3.1462553
2018/8/27,2018/8/28 0:15,3.670312,3.7100646,3.3829248,3.1051118
2018/8/27,2018/8/28 0:30,3.596484,3.6306043,3.379264,3.0282807
2018/8/27,2018/8/28 0:45,3.723047,3.560565,3.3341076,2.9332716
2018/8/27,2018/8/28 1:00,2.580469,3.5313952,3.3165975,2.7536743
2018/8/27,2018/8/28 1:15,2.696484,3.4556825,3.2431638,2.6729639
2018/8/27,2018/8/28 1:30,4.310156,3.3651211,3.2137325,2.4660323
2018/8/27,2018/8/28 1:45,2.844141,3.3100593,3.153061,2.2767463
2018/8/27,2018/8/28 2:00,3.483984,3.2326353,3.0753708,2.1543775
2018/8/27,2018/8/28 2:15,3.596484,3.124873,3.0200646,1.9560133
2018/8/27,2018/8/28 2:30,3.336328,3.0371463,2.9107203,1.7703377
2018/8/27,2018/8/28 2:45,3.367969,2.9426272,2.779938,1.5275862
2018/8/27,2018/8/28 3:00,3.026953,2.8711944,2.6632128,1.3786137
2018/8/27,2018/8/28 3:15,3.055078,2.7651987,2.4811733,1.1785002
2018/8/27,2018/8/28 3:30,2.896875,2.6402416,2.2831478,1.0114175
2018/8/27,2018/8/28 3:45,2.735156,2.4868705,2.1202848,0.8487797
2018/8/27,2018/8/28 4:00,2.376562,2.2802212,1.9213507,0.7014749
2018/8/27,2018/8/28 4:15,1.701562,2.0941844,1.733206,0.562038
2018/8/27,2018/8/28 4:30,2.288672,1.9183371,1.4845698,0.49086937
2018/8/27,2018/8/28 4:45,2.014453,1.7368852,1.223679,0.39889362
2018/8/27,2018/8/28 5:00,0.667969,1.508053,1.0233626,0.3125968
2018/8/27,2018/8/28 5:15,0.569531,1.2527721,0.8187191,0.2768864
2018/8/27,2018/8/28 5:30,0.569531,1.0106436,0.61298186,0.21580653
2018/8/27,2018/8/28 5:45,0.492188,0.8655211,0.50617975,0.14741331
2018/8/27,2018/8/28 6:00,0.428906,0.6494132,0.35034895,0.17361906
2018/8/27,2018/8/28 6:15,0.158203,0.47643924,0.21261272,0.12020728
2018/8/27,2018/8/28 6:30,0.035156,0.33991423,0.1339264,0.07528569
2018/8/27,2018/8/28 6:45,0,0.25055274,0.09041721,0.025827896
2018/8/27,2018/8/28 7:00,0,0.16785869,0.03538394,0.0746005
2018/8/27,2018/8/28 7:15,0,0.11334359,-0.004769325,0.017084656
2018/8/27,2018/8/28 7:30,0,0.07138918,0.014624457,0.013202842
2018/8/27,2018/8/28 7:45,0,0.053253755,-0.00284904,-0.03506589
2018/8/27,2018/8/28 8:00,0,0.028791452,0.002105564,-0.023606773
2018/8/27,2018/8/28 8:15,0,0.003695399,0.021971978,-0.034725495
2018/8/27,2018/8/28 8:30,0,0.032254532,0.009646136,-0.03657219
2018/8/27,2018/8/28 8:45,0,0.040881827,0.035041213,-0.005977845
2018/8/27,2018/8/28 9:00,0,0.030865256,0.03333418,0.009148277
2018/8/27,2018/8/28 9:15,0,0.07040543,0.048287705,0.07793593
2018/8/27,2018/8/28 9:30,0,0.076189965,0.05869422,0.09706505
2018/8/27,2018/8/28 9:45,0,0.06314228,0.044134453,0.06623126
2018/8/27,2018/8/28 10:00,0,0.08686483,0.03357348,0.103042476
2018/8/27,2018/8/28 10:15,0,0.06281343,0.01793348,0.13269772
2018/8/27,2018/8/28 10:30,0,0.045984965,0.011232533,0.09853162
2018/8/27,2018/8/28 10:45,0,0.02565156,0.028860237,0.1010799
2018/8/27,2018/8/28 11:00,0,-0.008014143,0.009739399,0.10832006
2018/8/27,2018/8/28 11:15,0,-0.03797254,0.010411289,0.07612971
2018/8/27,2018/8/28 11:30,0,-0.049507413,0.002510212,0.10592609
2018/8/27,2018/8/28 11:45,0,-0.06487484,0.005196173,0.05488812
2018/8/27,2018/8/28 12:00,0,-0.03993132,0.006681599,0.07281184
2018/8/27,2018/8/28 12:15,0,-0.046918184,0.011133112,0.021782538
2018/8/27,2018/8/28 12:30,0,-0.026485905,0.000622168,0.042272747
2018/8/27,2018/8/28 12:45,0,-0.002067976,0.011587642,-0.001181574
2018/8/27,2018/8/28 13:00,0,-0.004869022,0.010548376,-0.000450967
2018/8/27,2018/8/28 13:15,0,0.01771453,0.004007302,-0.005057058
2018/8/27,2018/8/28 13:30,0,0.016184293,0.003123492,-0.042410832
2018/8/27,2018/8/28 13:45,0,0.0570283,0.01819688,-0.06424984
2018/8/27,2018/8/28 14:00,0,0.0427175,0.017445937,-0.05905181
2018/8/27,2018/8/28 14:15,0,0.03582184,0.028479986,-0.03668881
2018/8/27,2018/8/28 14:30,0,0.044110075,0.023879826,-0.08553061
2018/8/27,2018/8/28 14:45,0,0.027689148,0.031214625,-0.09245989
2018/8/27,2018/8/28 15:00,0,0.007702187,0.05858984,-0.09614901
2018/8/27,2018/8/28 15:15,0,0.011485159,0.05860524,-0.10411216
2018/8/27,2018/8/28 15:30,0,0.011874542,0.05486136,-0.16873765
2018/8/27,2018/8/28 15:45,0,0.011273207,0.05128379,-0.16019166
2018/8/27,2018/8/28 16:00,0,-0.005691536,0.019137673,-0.19328843
2018/8/27,2018/8/28 16:15,0,0.007372364,0.00907433,-0.19253331
2018/8/27,2018/8/28 16:30,0,-0.002537042,0.012931958,-0.22200613
2018/8/27,2018/8/28 16:45,0,0.009416536,-0.000702389,-0.1681694
2018/8/27,2018/8/28 17:00,0,0.013966247,-0.025077619,-0.16399541
2018/8/27,2018/8/28 17:15,0,0.03098693,-0.026265912,-0.1260617
2018/8/27,2018/8/28 17:30,0,0.05262541,-0.013732389,-0.033049896
2018/8/27,2018/8/28 17:45,0,0.05248318,-0.036175273,0.049301222
2018/8/27,2018/8/28 18:00,0.003516,0.10378108,-0.003884515,0.14028135
2018/8/27,2018/8/28 18:15,0,0.150866,0.046374872,0.2561949
2018/8/27,2018/8/28 18:30,0.196875,0.20069808,0.10542643,0.44187027
2018/8/27,2018/8/28 18:45,0.319922,0.26460695,0.17869768,0.56595886
2018/8/27,2018/8/28 19:00,0.341016,0.32416055,0.33097878,0.7333292
2018/8/27,2018/8/28 19:15,0.551953,0.44919017,0.48243293,0.7992288
2018/8/27,2018/8/28 19:30,0.566016,0.57534176,0.659666,0.97403246
2018/8/27,2018/8/28 19:45,0.73125,0.7232585,0.8351675,1.1446246
2018/8/27,2018/8/28 20:00,0.935156,0.8819846,1.0323168,1.2521974
2018/8/27,2018/8/28 20:15,1.873828,1.029149,1.2481583,1.4560295
2018/8/27,2018/8/28 20:30,1.226953,1.1714543,1.4533831,1.5596533
2018/8/27,2018/8/28 20:45,1.466016,1.3170316,1.725187,1.5531025
2018/8/27,2018/8/28 21:00,1.750781,1.4737997,1.9385748,1.62097
2018/8/27,2018/8/28 21:15,2.742188,1.6684436,2.1675718,1.7112386
2018/8/27,2018/8/28 21:30,2.844141,1.7899467,2.3448508,1.6869972
2018/8/27,2018/8/28 21:45,3.065625,1.931561,2.5509398,1.6881293
2018/8/27,2018/8/28 22:00,3.258984,2.0539713,2.676805,1.6310514
2018/8/27,2018/8/28 22:15,3.406641,2.154691,2.82739,1.5468005
2018/8/27,2018/8/28 22:30,3.6,2.2488923,2.941485,1.432081
2018/8/27,2018/8/28 22:45,3.628125,2.3220463,2.9815109,1.291857
2018/8/27,2018/8/28 23:00,3.659765,2.3915863,3.0937867,1.2500458
2018/8/27,2018/8/28 23:15,3.733594,2.4751406,3.0932655,1.1823194
2018/8/27,2018/8/28 23:30,3.789844,2.5177872,3.1444461,1.1501614
2018/8/27,2018/8/28 23:45,3.782812,2.5480645,3.145795,1.2449203
2018/8/28,2018/8/29 0:00,3.670312,3.8356483,3.3881073,3.1609848
2018/8/28,2018/8/29 0:15,3.596484,3.8113282,3.3330202,3.108097
2018/8/28,2018/8/29 0:30,3.723047,3.7135634,3.32227,3.0319495
2018/8/28,2018/8/29 0:45,2.580469,3.6225927,3.2768521,2.916756
2018/8/28,2018/8/29 1:00,2.696484,3.572935,3.2565098,2.7408266
2018/8/28,2018/8/29 1:15,4.310156,3.473885,3.1803377,2.6403985
2018/8/28,2018/8/29 1:30,2.844141,3.3649695,3.1616933,2.4150693
2018/8/28,2018/8/29 1:45,3.483984,3.2879145,3.0890307,2.2206283
2018/8/28,2018/8/29 2:00,3.596484,3.1893368,3.0130267,2.0788124
2018/8/28,2018/8/29 2:15,3.336328,3.060686,2.9468243,1.859837
2018/8/28,2018/8/29 2:30,3.367969,2.9500597,2.8283553,1.6541991
2018/8/28,2018/8/29 2:45,3.026953,2.8380291,2.6777418,1.3892802
2018/8/28,2018/8/29 3:00,3.055078,2.7449026,2.5433362,1.232448
2018/8/28,2018/8/29 3:15,2.896875,2.6218076,2.3435655,1.0100039
2018/8/28,2018/8/29 3:30,2.735156,2.476895,2.1279626,0.84434026
2018/8/28,2018/8/29 3:45,2.376562,2.3025608,1.9464129,0.67946184
2018/8/28,2018/8/29 4:00,1.701562,2.08223,1.7281451,0.5463399
2018/8/28,2018/8/29 4:15,2.288672,1.8821877,1.525302,0.4142253
2018/8/28,2018/8/29 4:30,2.014453,1.69754,1.2743571,0.3605291
2018/8/28,2018/8/29 4:45,0.667969,1.5047036,1.0209315,0.28748012
2018/8/28,2018/8/29 5:00,0.569531,1.27634,0.8259866,0.21993999
2018/8/28,2018/8/29 5:15,0.569531,1.0271558,0.6395245,0.2032893
2018/8/28,2018/8/29 5:30,0.492188,0.7950953,0.45177215,0.15698735
2018/8/28,2018/8/29 5:45,0.428906,0.6654837,0.36907834,0.11740027
2018/8/28,2018/8/29 6:00,0.158203,0.47303012,0.23818721,0.14898148
2018/8/28,2018/8/29 6:15,0.035156,0.32400995,0.12398863,0.10881755
2018/8/28,2018/8/29 6:30,0,0.21340594,0.07381977,0.08949055
2018/8/28,2018/8/29 6:45,0,0.14937024,0.04568185,0.045469157
2018/8/28,2018/8/29 7:00,0,0.09093301,0.013200013,0.09527802
2018/8/28,2018/8/29 7:15,0,0.05654315,-0.007656209,0.036293246
2018/8/28,2018/8/29 7:30,0,0.03251001,0.022346811,0.03328276
2018/8/28,2018/8/29 7:45,0,0.021436008,0.018964034,-0.008527121
2018/8/28,2018/8/29 8:00,0,0.005509425,0.028827913,0.000889579
2018/8/28,2018/8/29 8:15,0,-0.016270176,0.048388552,-0.020872753
2018/8/28,2018/8/29 8:30,0,0.010710059,0.034467496,-0.023952615
2018/8/28,2018/8/29 8:45,0,0.015975382,0.059485316,0.006034018
2018/8/28,2018/8/29 9:00,0,0.005627044,0.058572948,0.021959526
2018/8/28,2018/8/29 9:15,0,0.04288704,0.07036202,0.08479823
2018/8/28,2018/8/29 9:30,0,0.04720899,0.07129535,0.10003278
2018/8/28,2018/8/29 9:45,0,0.039273366,0.059703916,0.07104452
2018/8/28,2018/8/29 10:00,0,0.06986113,0.05055134,0.10401407
2018/8/28,2018/8/29 10:15,0,0.055999056,0.03700948,0.14295983
2018/8/28,2018/8/29 10:30,0,0.04282734,0.031153262,0.1027122
2018/8/28,2018/8/29 10:45,0,0.029260319,0.046440184,0.10103757
2018/8/28,2018/8/29 11:00,0,0.00129211,0.029507928,0.10399315
2018/8/28,2018/8/29 11:15,0,-0.024956807,0.032265857,0.07867953
2018/8/28,2018/8/29 11:30,0,-0.03244785,0.033356648,0.10561259
2018/8/28,2018/8/29 11:45,0,-0.045157764,0.030884914,0.05794111
2018/8/28,2018/8/29 12:00,0,-0.01995445,0.028438732,0.075457714
2018/8/28,2018/8/29 12:15,0,-0.023843527,0.032206852,0.026793787
2018/8/28,2018/8/29 12:30,0,-0.007817268,0.025629776,0.044579677
2018/8/28,2018/8/29 12:45,0,0.015172213,0.027551383,0.000397433
2018/8/28,2018/8/29 13:00,0,0.01137732,0.031233259,-0.000695384
2018/8/28,2018/8/29 13:15,0,0.025785848,0.015798032,-0.01127621
2018/8/28,2018/8/29 13:30,0,0.026162006,0.018295959,-0.051677946
2018/8/28,2018/8/29 13:45,0,0.060267925,0.020727582,-0.075658694
2018/8/28,2018/8/29 14:00,0,0.042195186,0.01926449,-0.077400215
2018/8/28,2018/8/29 14:15,0,0.034657434,0.024226137,-0.06469117
2018/8/28,2018/8/29 14:30,0,0.040677175,0.022663467,-0.11013068
2018/8/28,2018/8/29 14:45,0,0.02313846,0.025200114,-0.121338755
2018/8/28,2018/8/29 15:00,0,0.005016089,0.040947273,-0.121698156
2018/8/28,2018/8/29 15:15,0,0.012295201,0.04196298,-0.12976393
2018/8/28,2018/8/29 15:30,0,0.017499268,0.03628561,-0.18919697
2018/8/28,2018/8/29 15:45,0,0.014485896,0.02766312,-0.17934516
2018/8/28,2018/8/29 16:00,0,0.004622549,-0.000391163,-0.19690739
2018/8/28,2018/8/29 16:15,0,0.017114751,-0.008370891,-0.18751651
2018/8/28,2018/8/29 16:30,0,0.013549596,-0.001587391,-0.1996039
2018/8/28,2018/8/29 16:45,0,0.028458215,-0.004640006,-0.13778234
2018/8/28,2018/8/29 17:00,0,0.038706034,-0.020616941,-0.107510954
2018/8/28,2018/8/29 17:15,0,0.060473926,-0.012994058,-0.05074782
2018/8/28,2018/8/29 17:30,0,0.08465451,0.01983019,0.056317057
2018/8/28,2018/8/29 17:45,0.003516,0.0929254,0.015769511,0.1648694
2018/8/28,2018/8/29 18:00,0,0.15182507,0.07983585,0.2805488
2018/8/28,2018/8/29 18:15,0.196875,0.20646428,0.1562633,0.41649994
2018/8/28,2018/8/29 18:30,0.319922,0.2655271,0.24916098,0.6180918
2018/8/28,2018/8/29 18:45,0.341016,0.33535743,0.35047832,0.76134807
2018/8/28,2018/8/29 19:00,0.551953,0.40646943,0.5340673,0.9415032
2018/8/28,2018/8/29 19:15,0.566016,0.5388635,0.7148001,1.0084236
2018/8/28,2018/8/29 19:30,0.73125,0.67152756,0.91844213,1.1853074
2018/8/28,2018/8/29 19:45,0.935156,0.82112586,1.1158384,1.3473338
2018/8/28,2018/8/29 20:00,1.873828,0.9878656,1.3256024,1.4315925
2018/8/28,2018/8/29 20:15,1.226953,1.1425667,1.5474635,1.614546
2018/8/28,2018/8/29 20:30,1.466016,1.292648,1.7528249,1.6903428
2018/8/28,2018/8/29 20:45,1.750781,1.4446789,2.0112824,1.6592982
2018/8/28,2018/8/29 21:00,2.742188,1.6089907,2.2113616,1.692291
2018/8/28,2018/8/29 21:15,2.844141,1.8103874,2.4207723,1.7534167
2018/8/28,2018/8/29 21:30,3.065625,1.9310913,2.5695262,1.7036729
2018/8/28,2018/8/29 21:45,3.258984,2.0725935,2.743333,1.6868298
2018/8/28,2018/8/29 22:00,3.406641,2.1891003,2.8354378,1.6029932
2018/8/28,2018/8/29 22:15,3.6,2.2813718,2.9538186,1.5063235
2018/8/28,2018/8/29 22:30,3.628125,2.3649445,3.0426674,1.3751104
2018/8/28,2018/8/29 22:45,3.659765,2.4250062,3.0421455,1.2311951
2018/8/28,2018/8/29 23:00,3.733594,2.4705153,3.1344855,1.174323
2018/8/28,2018/8/29 23:15,3.789844,2.5312088,3.1038916,1.113819
2018/8/28,2018/8/29 23:30,3.782812,2.5555809,3.1433027,1.0727308
2018/8/28,2018/8/29 23:45,3.867188,2.5558639,3.115192,1.1637738
2018/8/29,2018/8/30 0:00,3.596484,3.8970978,3.4455013,3.181901
2018/8/29,2018/8/30 0:15,3.723047,3.857289,3.3790474,3.1112447
2018/8/29,2018/8/30 0:30,2.580469,3.745461,3.3597755,3.0319688
2018/8/29,2018/8/30 0:45,2.696484,3.6391776,3.2904065,2.8922775
2018/8/29,2018/8/30 1:00,4.310156,3.573796,3.245353,2.7197087
2018/8/29,2018/8/30 1:15,2.844141,3.457568,3.1505718,2.59608
2018/8/29,2018/8/30 1:30,3.483984,3.3327143,3.093731,2.3549447
2018/8/29,2018/8/30 1:45,3.596484,3.2333581,2.9852607,2.159502
2018/8/29,2018/8/30 2:00,3.336328,3.1104279,2.8730776,2.000708
2018/8/29,2018/8/30 2:15,3.367969,2.9571352,2.764916,1.7643119
2018/8/29,2018/8/30 2:30,3.026953,2.8180935,2.5966713,1.5457001
2018/8/29,2018/8/30 2:45,3.055078,2.6820881,2.403417,1.2644291
2018/8/29,2018/8/30 3:00,2.896875,2.5630534,2.2232945,1.1011896
2018/8/29,2018/8/30 3:15,2.735156,2.419048,1.9959785,0.8614116
2018/8/29,2018/8/30 3:30,2.376562,2.2536333,1.7511312,0.6993752
2018/8/29,2018/8/30 3:45,1.701562,2.0601404,1.5472312,0.5366859
2018/8/29,2018/8/30 4:00,2.288672,1.8299724,1.3175464,0.4141931
2018/8/29,2018/8/30 4:15,2.014453,1.6213562,1.114038,0.2866744
2018/8/29,2018/8/30 4:30,0.667969,1.43515,0.8912404,0.24728961
2018/8/29,2018/8/30 4:45,0.569531,1.2384424,0.6550413,0.18894425
2018/8/29,2018/8/30 5:00,0.569531,1.0207064,0.51107466,0.13878052
2018/8/29,2018/8/30 5:15,0.492188,0.7875984,0.36374632,0.13424358
2018/8/29,2018/8/30 5:30,0.428906,0.5749074,0.22678931,0.10245066
2018/8/29,2018/8/30 5:45,0.158203,0.46801445,0.18652457,0.08644677
2018/8/29,2018/8/30 6:00,0.035156,0.30486095,0.08767989,0.118657626
2018/8/29,2018/8/30 6:15,0,0.1844435,0.019157402,0.091664106
2018/8/29,2018/8/30 6:30,0,0.1017447,-0.002540052,0.09345863
2018/8/29,2018/8/30 6:45,0,0.063505165,-0.014170505,0.05880366
2018/8/29,2018/8/30 7:00,0,0.029197596,-0.030746477,0.10732341
2018/8/29,2018/8/30 7:15,0,0.012778141,-0.037091754,0.05244004
2018/8/29,2018/8/30 7:30,0,0.004378129,-0.016969228,0.050121125
2018/8/29,2018/8/30 7:45,0,-0.000886835,-0.008839947,0.020442765
2018/8/29,2018/8/30 8:00,0,-0.010006916,-0.010825157,0.025434827
2018/8/29,2018/8/30 8:15,0,-0.029580742,0.013395593,-0.004081011
2018/8/29,2018/8/30 8:30,0,-0.005824818,-0.004891567,-0.00417581
2018/8/29,2018/8/30 8:45,0,-0.004502736,0.017966596,0.021509152
2018/8/29,2018/8/30 9:00,0,-0.014883779,0.024544671,0.035820283
2018/8/29,2018/8/30 9:15,0,0.018163668,0.042452928,0.08928463
2018/8/29,2018/8/30 9:30,0,0.020055603,0.034573752,0.09772956
2018/8/29,2018/8/30 9:45,0,0.016701553,0.035332024,0.06836482
2018/8/29,2018/8/30 10:00,0,0.053138588,0.027580906,0.097127855
2018/8/29,2018/8/30 10:15,0,0.049543545,0.02335912,0.14337176
2018/8/29,2018/8/30 10:30,0,0.0418286,0.018949628,0.09506859
2018/8/29,2018/8/30 10:45,0,0.036785457,0.03012067,0.089785315
2018/8/29,2018/8/30 11:00,0,0.01775071,0.02623951,0.09055345
2018/8/29,2018/8/30 11:15,0,-0.002029724,0.02280945,0.07516817
2018/8/29,2018/8/30 11:30,0,-0.003111184,0.028301455,0.097615935
2018/8/29,2018/8/30 11:45,0,-0.011150517,0.022029703,0.05709902
2018/8/29,2018/8/30 12:00,0,0.015817784,0.01349188,0.07615645
2018/8/29,2018/8/30 12:15,0,0.014755443,0.017790597,0.035721198
2018/8/29,2018/8/30 12:30,0,0.025267228,0.021034319,0.050468042
2018/8/29,2018/8/30 12:45,0,0.04399524,0.01599665,0.011180219
2018/8/29,2018/8/30 13:00,0,0.03679297,0.01810766,0.008366128
2018/8/29,2018/8/30 13:15,0,0.038811386,-0.000599176,-0.007927181
2018/8/29,2018/8/30 13:30,0,0.037778683,0.013251461,-0.04974407
2018/8/29,2018/8/30 13:45,0,0.06133105,0.000675827,-0.07552999
2018/8/29,2018/8/30 14:00,0,0.036656063,0.004221827,-0.07895156
2018/8/29,2018/8/30 14:15,0,0.027992878,0.00906758,-0.076614395
2018/8/29,2018/8/30 14:30,0,0.030577317,0.004447639,-0.117329
2018/8/29,2018/8/30 14:45,0,0.012964413,0.011168927,-0.13661511
2018/8/29,2018/8/30 15:00,0,-0.002310827,0.00771711,-0.13353068
2018/8/29,2018/8/30 15:15,0,0.010529339,0.005983055,-0.14459208
2018/8/29,2018/8/30 15:30,0,0.022228226,0.005172506,-0.19687125
2018/8/29,2018/8/30 15:45,0,0.018964263,-0.003289737,-0.19126645
2018/8/29,2018/8/30 16:00,0,0.01748234,-0.03168741,-0.19047068
2018/8/29,2018/8/30 16:15,0,0.03096947,-0.035429046,-0.173583
2018/8/29,2018/8/30 16:30,0,0.035471044,-0.027975187,-0.17019771
2018/8/29,2018/8/30 16:45,0,0.051634174,-0.024980366,-0.095251694
2018/8/29,2018/8/30 17:00,0,0.06784756,-0.028750561,-0.037559636
2018/8/29,2018/8/30 17:15,0,0.09371633,-0.004333541,0.041459262
2018/8/29,2018/8/30 17:30,0.003516,0.12040503,0.06537572,0.16153672
2018/8/29,2018/8/30 17:45,0,0.13803327,0.093494624,0.299019
2018/8/29,2018/8/30 18:00,0.196875,0.20570181,0.19007112,0.44195822
2018/8/29,2018/8/30 18:15,0.319922,0.26966125,0.306611,0.5928103
2018/8/29,2018/8/30 18:30,0.341016,0.34045553,0.4471035,0.8134755
2018/8/29,2018/8/30 18:45,0.551953,0.4181191,0.5945484,0.9755392
2018/8/29,2018/8/30 19:00,0.566016,0.5019574,0.8061758,1.1644461
2018/8/29,2018/8/30 19:15,0.73125,0.6425381,1.0270362,1.2382324
2018/8/29,2018/8/30 19:30,0.935156,0.78049743,1.2539588,1.4090114
2018/8/29,2018/8/30 19:45,1.873828,0.93018967,1.4828259,1.5591644
2018/8/29,2018/8/30 20:00,1.226953,1.1017839,1.7011251,1.6148795
2018/8/29,2018/8/30 20:15,1.466016,1.2589138,1.9291438,1.7680416
2018/8/29,2018/8/30 20:30,1.750781,1.4119873,2.1343417,1.8107246
2018/8/29,2018/8/30 20:45,2.742188,1.5662786,2.3723533,1.752706
2018/8/29,2018/8/30 21:00,2.844141,1.7329831,2.5616329,1.7499948
2018/8/29,2018/8/30 21:15,3.065625,1.9379671,2.7444673,1.7736694
2018/8/29,2018/8/30 21:30,3.258984,2.055225,2.8720691,1.7007513
2018/8/29,2018/8/30 21:45,3.406641,2.1929216,2.9972703,1.6583257
2018/8/29,2018/8/30 22:00,3.6,2.3021376,3.0707006,1.5532964
